"page_step_1_q_1_10","","html","<section class='alert alert-warning'><p>Based on the answers provided, a PIA may not be required for your program or activity. More information is required to make a determination. Therefore, we recommend that you contact your institution’s team responsible for privacy. This group may include ATIP coordinators, privacy officers, policy analysts or senior privacy advisors.</p><p>If you do not conduct a PIA, be sure to document your decision and the rationale.</p><p>Note that you may decide to conduct a PIA for your program or activity even if it does not use personal information for an administrative purpose. The TBS Directive on Privacy Impact Assessment encourages institutions to undertake PIAs if their program or activity will have an impact on privacy and there are potential privacy risks that should be assessed and mitigated. While you may not be required to do a PIA in such circumstances, thoroughly assessing risks to privacy through a PIA will help you develop legally compliant and privacy-friendly programs.</p><p>Also note that under the TBS Policy on Privacy Protection, heads of government institutions are required to notify the Privacy Commissioner of any planned initiatives (legislation, regulations, policies, programs) that could relate to the Privacy Act or to any of its provisions, or that could have an impact on the privacy of Canadians. The Privacy Commissioner should be notified early enough to allow for his review and to discuss the issues involved.</p></section>",""
"page_step_1_q_1_10","ContactATIPQ110","title","Select",""
"page_step_1_q_1_10","ContactATIPQ110","choice","I would like to quit and contact my ATIP group. I would like to receive an email summary of my interaction with the e-Tool. (1.10)",""
"page_step_1_q_1_10","ContactATIPQ110","choice","I would like to quit and contact my ATIP group. I do not need an email summary of my interaction with the e-Tool.",""
"page_step_1_q_1_10","ContactATIPQ110","choice","I have already discussed this program or activity with my ATIP group or senior officials, and am confident that a PIA needs to be conducted.",""
"page_step_1_q_1_10","UserEmailAddress110","title","Please provide your email address. (1.10)",""
"page_step_1_q_1_10","","html","<section class='alert alert-info'><p>A summary will be send to the email address provided</p></section>",""
"page_step_2_1_q_2_1_1","page_step_2_1_q_2_1_1","title","Introduction to the PIA - Question 2.1.1",""
"page_step_2_1_q_2_1_1","","html","<section class='alert alert-info'><p>In STEP 2, you will be asked some questions about this PIA and your program or activity.</p><section>",""
"page_step_2_1_q_2_1_1","SingleOrMultiInstitutionPIA","title","Is this a single or multi-institutional PIA submission? (2.1.1)",""
"page_step_2_1_q_2_1_1","SingleOrMultiInstitutionPIA","description","<p><p>A single institution PIA covers only the program or activity of one institution, either because only one institution administers the program or activity or because the PIA only addresses one institution&rsquo;s activities related to a multi-institutional program or activity. <br /> <br />A multi-institutional PIA addresses the activities of multiple institutions involved in administering a joint program or activity. According to the TBS Directive on Privacy Impact Assessment, in cases of joint programs or activities, an overarching or a multi-institutional PIA is favoured as it helps to reduce the chances of gaps or inconsistencies.</p></p>",""
"page_step_2_1_q_2_1_1","SingleOrMultiInstitutionPIA","choice","This is a single PIA",""
"page_step_2_1_q_2_1_1","SingleOrMultiInstitutionPIA","choice","This is a multi-institutional PIA",""
"page_step_2_1_q_2_1_1","SingleOrMultiInstitutionPIA","choice","This is a single PIA, but it relates to one or more PIAs conducted by other federal institutions.",""
"page_step_2_1_q_2_1_1","","html","<section class='alert alert-info'><p>As this is a multi-institutional PIA, please ensure it adequately describes the role of each institution with respect to the program or activity</p><section>",""
"page_step_2_1_q_2_1_1","panel_info_related_pia","title","Information about the related PIA(s).",""
"page_step_2_1_q_2_1_1","RelatedPIANameInstitution","title","Name of institution:",""
"page_step_2_1_q_2_1_1","RelatedPIANameProgram","title","Name of program:",""
"page_step_2_1_q_2_1_1","RelatedPIADescription","title","Brief description of the relationship between the PIAs:",""
"page_step_2_1_q_2_1_2a","page_step_2_1_q_2_1_2a","title","Introduction to the PIA - Question 2.1.2A",""
"page_step_2_1_q_2_1_2a","BehalfSingleInstitution","title","On behalf of which institution are you submitting a PIA? Select from the drop-down list. If the institution is not listed, please select ”other”.",""
"page_step_2_1_q_2_1_2a","BehalfSingleInstitutionOther","title","Name of institution:",""
"page_step_2_1_q_2_1_2b","page_step_2_1_q_2_1_2b","title","Introduction to the PIA - Question 2.1.2B",""
"page_step_2_1_q_2_1_2b","BehalfMultipleInstitutionLead","title","On behalf of which institution are you submitting a PIA?",""
"page_step_2_1_q_2_1_2b","BehalfMultipleInstitutionLead","description","Select the lead institution from the drop-down list. If the institution is not listed, please select ‘other’.",""
"page_step_2_1_q_2_1_2b","BehalfMultipleInstitutionLeadOther","title","Name of institution:",""
"page_step_2_1_q_2_1_2b","BehalfMultipleInstitutionOthers","title","Other institutions involved in this PIA.",""
"page_step_2_1_q_2_1_2b","BehalfMultipleInstitutionOthers","description","Select all other institutions involved in this PIA. If any of the institutions are not listed, please select ‘other’.",""
"page_step_2_1_q_2_1_2b","BehalfMultipleInstitutionOthers","addRowText","Add institution",""
"page_step_2_1_q_2_1_2b","BehalfMultipleInstitutionOthers","removeRowText","Remove",""
"page_step_2_1_q_2_1_2b","BehalfMultipleInstitutionOthers","confirmDeleteText","Are you sure you want to remove this item?",""
"page_step_2_1_q_2_1_2b","BehalfMultipleInstitutionOthers","column-title","",""
"page_step_2_1_q_2_1_3","page_step_2_1_q_2_1_3","title","Introduction to the PIA - Question 2.1.3",""
"page_step_2_1_q_2_1_3","HasLeadInstitutionConsultedOther","title","We would just like to confirm that the lead institution has, in fact, consulted with all other institutions involved in this multi-institutional PIA. (2.1.3)",""
"page_step_2_1_q_2_1_3","HasLeadInstitutionConsultedOther","description","<p><p>According to the TBS Directive on Privacy Impact Assessment, the lead institution is the one that has primary control over the personal information, or holds the authority for initiating the program or activity. If the program or activity is common to all government institutions, the lead institution should be the one that is either: <ul><li>responsible for delivering the program or activity across government</li><li>is the contracting authority for the program or activity</li><li>is the policy authority for the program or activity across government </li></ul></p><p>We recommend that the lead institution consult with the other institutions listed, to ensure a common understanding of the program or activity, to discuss any PIAs relating to the program or activity, and to confirm information regarding the program or activity.</p></p>",""
"page_step_2_1_q_2_1_3","HasLeadInstitutionConsultedOther","choice","Yes","Oui"
"page_step_2_1_q_2_1_3","HasLeadInstitutionConsultedOther","choice","No","Non"
"page_step_2_1_q_2_1_3","LeadInstitutionHasNotConsultedOtherReason","title","As per the TBS Directive on Privacy Impact Assessment, the lead institution should consult with the other institutions involved. Briefly explain why the lead institution has not consulted with the other institutions listed.",""
"page_step_2_1_q_2_1_4","page_step_2_1_q_2_1_4","title","Introduction to the PIA - Question 2.1.4",""
"page_step_2_1_q_2_1_4","IsTreasuryBoardApproval","title","Is your institution seeking Treasury Board approval as a part of the development of this program or activity? (2.1.4)",""
"page_step_2_1_q_2_1_4","IsTreasuryBoardApproval","description","<p><p>According to the TBS Directive on Privacy Impact Assessment, government institutions seeking Treasury Board approval for programs or activities that involve personal information are responsible for:<ul><li>Making every reasonable effort to initiate the PIA at the earliest possible phase of project planning</li><li> Identifying whether a PIA has been completed in the body of the submission and, if a PIA was not completed because of the urgency or priority of the initiative, identifying the timelines for the completion of the PIA</li><li>Identifying in their project brief the measures taken or to be taken to address privacy issues and risks, where relevant, when seeking project approval from Treasury Board</li><li>Completing a PIA for the new or substantially modified program or activity that was approved by Treasury Board either before its implementation or within such time and subject to such conditions established by TBS</li></ul></p></p>",""
"page_step_2_1_q_2_1_5","page_step_2_1_q_2_1_5","title","Introduction to the PIA - Question 2.1.5",""
"page_step_2_1_q_2_1_5","pn_headInstitution","title","Head of the government institution or delegate",""
"page_step_2_1_q_2_1_5","HeadYourInstitutionFullname","title","Full name:",""
"page_step_2_1_q_2_1_5","HeadYourInstitutionTitle","title","Title",""
"page_step_2_1_q_2_1_5","HeadYourInstitutionSection","title","Institution and section:",""
"page_step_2_1_q_2_1_5","HeadYourInstitutionEmail","title","Email address:",""
"page_step_2_1_q_2_1_6","page_step_2_1_q_2_1_6","title","Introduction to the PIA - Question 2.1.6",""
"page_step_2_1_q_2_1_6","pnd_OtherInstitutionHead","title","Head of the government institution or delegate",""
"page_step_2_1_q_2_1_6","pnd_OtherInstitutionHead","description","Who is the head of the government institution or delegate for section 10 of the Privacy Act of each of the other government institution involved in the program or activity?",""
"page_step_2_1_q_2_1_6","pnd_OtherInstitutionHead","template_item-title","Full name:",""
"page_step_2_1_q_2_1_6","pnd_OtherInstitutionHead","template_item-title","Title",""
"page_step_2_1_q_2_1_6","pnd_OtherInstitutionHead","template_item-title","Institution and section:",""
"page_step_2_1_q_2_1_6","pnd_OtherInstitutionHead","template_item-title","Email address:",""
"page_step_2_1_q_2_1_7","page_step_2_1_q_2_1_7","title","Introduction to the PIA - Question 2.1.7",""
"page_step_2_1_q_2_1_7","pn_senior_official","title","Senior official or executive responsible",""
"page_step_2_1_q_2_1_7","SeniorOfficialFullname","title","Full name:",""
"page_step_2_1_q_2_1_7","SeniorOfficialTitle","title","Title",""
"page_step_2_1_q_2_1_7","SeniorOfficialSection","title","Institution and section:",""
"page_step_2_1_q_2_1_7","SeniorOfficialEmail","title","Email address:",""
"page_step_2_1_q_2_1_8","page_step_2_1_q_2_1_8","title","Introduction to the PIA - Question 2.1.8",""
"page_step_2_1_q_2_1_8","panle_senior_officials_others","title","Senior official or executive responsible",""
"page_step_2_1_q_2_1_8","panle_senior_officials_others","description","<p><p>Who is the senior official or executive responsible for the PIA or for the program or activity and the personal information it handles within <strong>each of the other</strong> government institution involved in the program or activity?</p><p>According to the TBS Directive on Privacy Impact Assessment, the senior official or executive is the official holding administrative responsibility for the completion of the PIA. Where an official is not specifically assigned, this responsibility will rest with the senior official or executive holding functional responsibility for the program or activity in question.</p></p>",""
"page_step_2_1_q_2_1_8","panle_senior_officials_others","template_item-title","Full name:",""
"page_step_2_1_q_2_1_8","panle_senior_officials_others","template_item-title","Title",""
"page_step_2_1_q_2_1_8","panle_senior_officials_others","template_item-title","Institution and section:",""
"page_step_2_1_q_2_1_8","panle_senior_officials_others","template_item-title","Email address:",""
"page_step_2_1_q_2_1_9","page_step_2_1_q_2_1_9","title","Introduction to the PIA - Question 2.1.9",""
"page_step_2_1_q_2_1_9","PersonContact","title","Who is the best person to contact if we have questions related to this PIA? Select the best response from the drop-down list.",""
"page_step_2_1_q_2_1_9","pn_another_contact","title","Another individual information",""
"page_step_2_1_q_2_1_9","AnotherContactFullname","title","Full name:",""
"page_step_2_1_q_2_1_9","AnotherContactTitle","title","Title",""
"page_step_2_1_q_2_1_9","AnotherContactSection","title","Institution and section:",""
"page_step_2_1_q_2_1_9","AnotherContactEmail","title","Email address:",""
"page_step_2_1_q_2_1_10","page_step_2_1_q_2_1_10","title","Introduction to the PIA - Question 2.1.10",""
"page_step_2_1_q_2_1_10","NewOrUpdatedPIA","title","Is this a new PIA, an update or addendum to a previously submitted PIA, or a new PIA that covers a phase of a program or activity for which one or more previous phases has already been conducted and submitted to the OPC?",""
"page_step_2_1_q_2_1_10","NewOrUpdatedPIA","description","Please note that there will be a question coming about program or activity phases. Therefore if this the first PIA of a phased program or activity, you should select “New PIA”.",""
"page_step_2_1_q_2_1_10","NewOrUpdatedPIA","choice","New PIA",""
"page_step_2_1_q_2_1_10","NewOrUpdatedPIA","choice","Update or addendum to a previously submitted PIA",""
"page_step_2_1_q_2_1_10","NewOrUpdatedPIA","choice","New PIA that covers a phase of a program or activity for which one or more previous PIAs has already been submitted",""
"page_step_2_1_q_2_1_11_a","page_step_2_1_q_2_1_11_a","title","Introduction to the PIA - Question 2.1.11 A",""
"page_step_2_1_q_2_1_11_a","UpdatePIANumberAssigned","title","You have chosen to update a previous PIA submission. Please indicate the PIA number assigned by the OPC to the previous submission.",""
"page_step_2_1_q_2_1_11_a","UpdatePIANumberAssigned","description","OPC’s PIA file numbers take the form: PIA-00XXXX.",""
"page_step_2_1_q_2_1_11_a","UpdatePIANumberAssigned","choice","I have (a) reference number(s) for the past PIA submission",""
"page_step_2_1_q_2_1_11_a","UpdatePIANumberAssigned","choice","I do not have any reference numbers for the past PIA submission",""
"page_step_2_1_q_2_1_11_a","UpdatePIAAllReferenceNumbersAssigned","title","Please provide us with all reference numbers that you have for the past PIA submission:",""
"page_step_2_1_q_2_1_11_b","page_step_2_1_q_2_1_11_b","title","Introduction to the PIA - Question 2.1.11 B",""
"page_step_2_1_q_2_1_11_b","DetailsPreviousSubmission","title","Now let us add some detail. Use the headings from your previous submission and list the sections that are being updated.",""
"page_step_2_1_q_2_1_11_b","DetailsPreviousSubmission","description","This helps to both record and navigate exactly what has changed. Simply use the numbering schema and heading titles from your previous submission. Alternatively, you could indicate that the PIA has been rewritten entirely.",""
"page_step_2_1_q_2_1_12","page_step_2_1_q_2_1_12","title","Introduction to the PIA - Question 2.1.12",""
